SUM_YR_1,LAST_TO_END,AVG_INTERVAL
5073.0,8,13.62264151
14414.0,1,14.91666667
15048.0,5,24.44444444
12600.0,86,138.0
9300.0,100,93.66666667
10002.0,2,7.942857142999999
8194.0,23,16.83333333
3685.0,144,19.26666667
9330.0,11,8.289855072
13600.0,26,11.95348837
10002.0,6,16.06666667
13007.0,3,11.93442623
6277.0,214,5.717391304
5165.0,16,16.97435897
11903.0,1,11.26
14288.0,7,10.2
12971.0,2,60.66666667
15435.0,10,22.80645161
12450.0,57,38.92307692
13300.0,8,29.35714286
14042.0,16,10.890625
0.0,2,5.68852459
0.0,22,9.171428571
1377.0,32,11.73684211
11401.0,7,12.61818182
15823.0,11,9.621621622
7611.0,7,16.27272727
9366.0,16,11.70491803
7947.0,2,16.0
7346.0,34,45.6
9112.0,12,9.148648649
9349.0,188,36.92857143
14968.0,41,38.52941176
11350.0,53,64.22222222
14431.0,6,11.16666667
11928.0,46,23.55172414
8150.0,193,48.83333333
2175.0,5,24.96551724
14945.0,7,25.46428571
14774.0,26,19.90625
14941.0,3,15.88636364
11092.0,1,7.688888888999999
13850.0,266,56.33333333
15800.0,2,9.151515152
9385.0,11,45.8
0.0,22,6.5
4800.0,31,21.4375
7885.0,10,30.04347826
1978.0,6,14.09803922
15495.0,18,36.52941176
0.0,4,7.208333333
10698.0,13,9.942028986
0.0,11,12.20833333
14187.0,26,12.84615385
14859.0,23,19.41176471
7950.0,12,15.56521739
5750.0,121,55.36363636
2050.0,12,27.53846154
14222.0,43,12.96226415
15118.0,25,12.98148148
0.0,77,55.75
13927.0,132,33.76470588
15633.0,19,11.24193548
3662.0,5,13.17307692
7559.0,4,13.59183673
14205.0,12,17.80645161
15215.0,48,15.04444444
14950.0,261,60.28571429
14124.0,78,27.95652174
11764.0,14,9.632352941
13234.0,101,10.53488372
14150.0,5,14.83333333
13540.0,147,63.66666667
15195.0,78,28.13043478
14175.0,11,12.27272727
9174.0,5,13.34042553
10515.0,23,20.77419355
15594.0,20,14.11627907
12176.0,19,6.876923077000001
3500.0,9,11.55737705
2240.0,29,9.11627907
15086.0,15,11.13793103
3580.0,27,46.13333333
10650.0,163,80.0
7221.0,12,42.17647059
7899.0,12,11.55
12825.0,65,11.91111111
11617.0,1,23.46666667
7400.0,4,7.053333332999999
10696.0,3,12.89090909
11863.0,8,13.85714286
9724.0,1,11.2244898
0.0,22,21.15151515
10253.0,25,14.13513514
14173.0,17,7.73015873
4224.0,91,86.6
14374.0,27,16.86486486
12490.0,33,12.98113208
0.0,25,25.74074074
10360.0,17,17.04878049
14267.0,9,12.33333333
4320.0,97,12.57142857
7589.0,18,13.97959184
6703.0,22,7.916666667
0.0,9,15.44444444
15827.0,5,18.86842105
7850.0,93,98.16666667
14495.0,146,38.90909091
12800.0,81,111.2
5280.0,60,14.92857143
10756.0,12,11.25490196
4470.0,18,15.81395349
12598.0,16,13.23529412
15362.0,24,12.18181818
15539.0,13,29.14285714
1088.0,13,14.04166667
13847.0,6,55.42857143
13549.0,214,37.375
13608.0,8,15.67391304
13491.0,4,14.75
2432.0,14,14.82978723
10204.0,8,9.47826087
10004.0,18,18.65714286
14555.0,3,26.75
15286.0,63,12.52272727
11475.0,3,20.34285714
12753.0,4,14.77083333
10861.0,39,12.59259259
10808.0,34,19.11111111
0.0,31,18.16666667
13220.0,31,23.51851852
10337.0,2,15.47727273
13235.0,35,15.97619048
5850.0,17,58.25
9449.0,5,9.2
15780.0,2,24.61111111
15783.0,6,14.68085106
3408.0,18,13.4
15704.0,20,11.21568627
8931.0,10,11.81818182
5167.0,2,16.33333333
6400.0,90,92.4
12342.0,97,15.94871795
7953.0,21,11.56363636
8430.0,1,30.33333333
4352.0,130,14.28571429
14732.0,5,16.63414634
14559.0,23,20.29411765
2515.0,11,20.42857143
15732.0,23,15.62790698
14362.0,13,16.29545455
15299.0,3,9.563380282
11490.0,39,14.46666667
10459.0,3,16.25581395
14089.0,3,14.71111111
11925.0,1,32.6
12808.0,10,11.49122807
12600.0,87,93.5
14778.0,25,17.6
14574.0,1,11.49206349
0.0,2,5.6875
13178.0,13,15.68888889
14578.0,16,17.58974359
4494.0,121,64.22222222
10641.0,24,17.62857143
15209.0,7,16.81395349
15587.0,7,20.48387097
0.0,62,16.56
14603.0,7,9.613333333
12565.0,1,9.912280702
13890.0,1,17.58536585
13118.0,11,11.04615385
13420.0,86,147.0
8249.0,39,40.07142857
12600.0,158,111.6
4140.0,5,21.63636364
7020.0,30,94.0
0.0,67,95.66666667
15658.0,3,22.5862069
13844.0,21,7.972222222
13428.0,2,12.58490566
11161.0,19,11.14893617
14167.0,3,22.76666667
12600.0,258,113.0
13360.0,131,39.86666667
14989.0,63,24.76923077
14456.0,13,16.73333333
2007.0,40,37.5
9751.0,9,9.661016949
15197.0,9,24.03333333
15947.0,12,11.23529412
10681.0,7,17.0
10824.0,6,14.6122449
6470.0,6,18.33333333
13179.0,17,23.36666667
14648.0,2,12.01694915
11697.0,4,9.918032787
11350.0,202,98.0
14090.0,6,25.38461538
3862.0,13,23.96551724
0.0,59,35.85714286
9189.0,10,59.16666667
10667.0,66,15.0
14237.0,5,13.16666667
9811.0,1,19.94444444
11568.0,2,16.38636364
9443.0,60,28.72727273
15285.0,43,12.575
6321.0,16,7.882352941000001
13825.0,8,9.838709677
7414.0,130,36.09090909
5700.0,7,101.4
10371.0,19,10.81395349
7020.0,63,61.0
14287.0,76,28.15
3200.0,34,136.8
13528.0,1,19.35135135
12001.0,4,13.82352941
12696.0,24,14.30612245
10792.0,3,16.25641026
0.0,30,21.71875
15483.0,8,14.35555556
13413.0,83,13.81081081
12217.0,37,17.61111111
12887.0,14,31.04761905
10992.0,19,18.07894737
2901.0,4,8.196078431
13499.0,19,11.67213115
1700.0,9,12.03333333
10228.0,18,14.24444444
14200.0,5,15.08333333
2996.0,39,13.46666667
14651.0,37,12.1509434
13188.0,20,15.39130435
14993.0,5,18.76315789
8453.0,2,18.47368421
13101.0,14,20.79411765
15770.0,6,18.60526316
14156.0,2,23.25806452
15478.0,33,17.64102564
14438.0,37,29.21052632
6630.0,31,29.69230769
11794.0,5,18.55882353
7918.0,13,36.57894737
5800.0,125,107.0
8575.0,45,13.4
10328.0,6,14.72340426
9000.0,17,29.0
7130.0,80,68.16666667
5921.0,3,9.787234043
12131.0,12,21.0
8842.0,3,25.18181818
8500.0,24,74.66666667
11110.0,2,15.04545455
12184.0,16,9.588235294
8370.0,14,25.48148148
9600.0,11,50.5
12981.0,46,14.47368421
6092.0,10,9.723076923
13790.0,122,6.916666667
9958.0,1,18.89473684
9581.0,22,10.85714286
13648.0,244,49.625
6335.0,12,20.85294118
8300.0,35,88.5
12025.0,13,19.17142857
15045.0,12,11.03278689
6720.0,184,131.25
6600.0,85,29.36363636
7030.0,5,11.16981132
11235.0,63,12.71875
10247.0,6,18.32432432
13438.0,32,20.20588235
13535.0,2,13.51923077
3500.0,11,13.90322581
15498.0,10,11.92307692
14112.0,24,21.09090909
11172.0,1,12.39534884
7750.0,48,50.5
15682.0,4,17.92105263
11288.0,1,30.29166667
9450.0,31,34.73333333
6574.0,13,17.0
11565.0,4,36.44444444
5337.0,8,14.80952381
6630.0,31,29.69230769
10200.0,27,39.11111111
11805.0,34,28.95833333
9003.0,8,18.28947368
5595.0,10,11.45714286
10728.0,3,18.02702703
13510.0,8,30.19047619
11674.0,11,21.96551724
12005.0,3,13.203703699999998
5299.0,2,17.56410256
5200.0,178,68.28571429
11086.0,97,27.31578947
14557.0,15,17.20512821
1495.0,7,15.36363636
10408.0,5,18.15384615
7410.0,11,22.41935484
13062.0,7,18.44736842
15712.0,24,17.09756098
2800.0,24,39.22222222
9862.0,15,32.85714286
7345.0,4,9.653061224
3839.0,7,16.2173913
14502.0,25,19.25
12780.0,18,31.95454545
10970.0,220,52.625
630.0,1,9.543478261
0.0,32,36.77777778
6512.0,35,36.66666667
10558.0,4,31.56521739
15755.0,14,20.4
1090.0,241,62.2
8160.0,11,23.0
13330.0,2,25.46428571
6555.0,11,8.541666667000001
14425.0,8,22.48387097
12780.0,5,33.28571429
14610.0,18,16.88
14148.0,4,21.48484848
8190.0,62,36.44444444
8457.0,24,21.25806452
5944.0,4,6.1
7905.0,3,18.12121212
2886.0,7,9.978723404
15716.0,65,38.23529412
9700.0,15,19.96428571
9178.0,22,19.97142857
14361.0,4,15.55813953
13175.0,9,9.925373134
12458.0,21,21.0
1490.0,1,8.714285713999999
4909.0,5,9.290909091
15645.0,40,20.60606061
6913.0,13,19.35294118
14439.0,19,22.80645161
0.0,17,25.30769231
10930.0,25,15.02439024
8647.0,33,19.25
14984.0,45,23.2962963
14354.0,20,15.39130435
1713.0,177,16.17647059
13543.0,1,26.14814815
14396.0,1,14.75510204
14770.0,8,20.62857143
9980.0,192,54.14285714
10977.0,51,19.88235294
12195.0,1,18.67567568
8442.0,7,16.04444444
6781.0,115,22.56
2068.0,4,7.365384615
9267.0,13,20.70833333
2040.0,14,18.17857143
15395.0,4,14.71428571
12787.0,15,22.09375
11521.0,18,24.04347826
3200.0,2,98.0
11526.0,33,11.94871795
11518.0,9,17.19047619
14872.0,6,18.28205128
10480.0,30,18.21052632
14850.0,31,10.36363636
15019.0,5,19.45714286
9600.0,35,144.0
8340.0,16,32.04545455
13788.0,2,16.0
13381.0,47,27.68181818
4557.0,2,29.31818182
11674.0,96,15.94736842
7350.0,9,14.57142857
10437.0,6,5.651685392999999
9100.0,50,29.88235294
10617.0,4,7.656716417999999
12971.0,10,15.71111111
9397.0,22,15.52272727
13595.0,23,18.02564103
15056.0,9,19.35135135
13920.0,304,34.75
15024.0,156,82.0
11599.0,2,19.63333333
9721.0,1,14.81632653
8753.0,14,22.25
1637.0,2,10.32432432
7900.0,3,10.5
6205.0,47,21.66666667
11320.0,46,164.25
12885.0,5,16.11627907
14607.0,33,44.26666667
1190.0,137,52.0
10856.0,26,30.1875
9165.0,3,14.95238095
3952.0,157,8.172413792999999
15514.0,4,17.275
15038.0,5,14.875
9500.0,11,128.5
15629.0,21,31.45454545
14553.0,36,27.56
13884.0,17,10.40350877
11296.0,32,29.9047619
15524.0,7,20.22857143
12143.0,7,10.20833333
6774.0,1,14.80434783
13757.0,2,9.929577465
10247.0,15,20.0
12421.0,10,15.0
700.0,4,17.68421053
2610.0,1,15.703703699999998
5814.0,2,18.66666667
9573.0,1,15.46808511
4250.0,259,99.0
10650.0,206,85.8
0.0,67,24.45454545
12894.0,19,14.61702128
9380.0,9,17.72972973
11901.0,3,15.12820513
11027.0,57,29.26086957
5866.0,4,21.303030300000003
5634.0,58,84.28571429
9819.0,68,24.26086957
11646.0,2,21.44117647
15441.0,33,23.2
3966.0,6,20.94117647
13378.0,10,13.61538462
3200.0,114,109.75
12987.0,49,15.46511628
13790.0,14,19.88888889
6673.0,68,64.33333333
9520.0,86,32.36842105
13280.0,60,14.19148936
11227.0,165,26.52631579
11758.0,18,18.61764706
12828.0,16,20.93548387
9100.0,2,20.54285714
1653.0,40,8.945945946
9014.0,2,15.75
2450.0,34,93.0
0.0,7,21.09090909
0.0,48,59.0
12759.0,106,23.20833333
3507.0,4,21.8125
7272.0,25,18.54285714
0.0,17,30.56521739
8728.0,8,10.35714286
14432.0,8,36.21052632
2088.0,1,7.7
4503.0,30,17.25641026
0.0,13,10.37037037
15403.0,86,36.23529412
1440.0,7,24.35294118
6640.0,14,17.48780488
13932.0,18,18.69444444
10835.0,71,24.40740741
14872.0,2,17.73684211
13606.0,3,15.76086957
2550.0,3,19.0
2964.0,6,15.30434783
15884.0,2,13.53846154
0.0,13,29.3
15797.0,11,33.85714286
15744.0,5,16.43589744
14695.0,28,29.08333333
12412.0,8,30.95238095
7370.0,2,20.2173913
6336.0,4,16.13333333
7000.0,1,14.21568627
12481.0,2,9.407407407
14422.0,16,22.86666667
12407.0,66,13.20930233
12160.0,11,23.84615385
12740.0,23,29.45833333
13974.0,66,21.20833333
13824.0,3,18.64102564
1953.0,11,13.48387097
7033.0,7,19.25714286
4866.0,2,20.22727273
15175.0,18,18.71052632
9200.0,286,92.75
14283.0,5,19.54054054
4070.0,74,9.826086957
13400.0,78,91.5
12561.0,12,9.098039216
13042.0,7,16.91891892
10991.0,3,11.01818182
15932.0,126,37.33333333
10456.0,18,13.74468085
6161.0,27,17.60526316
14949.0,35,14.15151515
15631.0,9,25.92307692
10956.0,5,23.8
12100.0,104,16.45833333
14432.0,10,11.18333333
13489.0,22,16.07317073
7960.0,7,9.673469388
14643.0,93,12.58139535
8824.0,294,48.2
14591.0,50,17.91891892
0.0,39,17.53125
13997.0,1,15.1875
11794.0,6,12.46
7081.0,7,16.40909091
2015.0,4,10.02631579
13519.0,7,18.46153846
15696.0,17,16.81578947
14121.0,37,29.91304348
0.0,17,24.77777778
6630.0,3,18.24
8675.0,48,75.75
13293.0,2,11.67924528
12011.0,12,24.5
0.0,13,8.21875
4090.0,7,14.703703699999998
10181.0,17,16.65789474
15462.0,12,18.47368421
10413.0,73,18.06060606
4402.0,6,21.82758621
4386.0,65,20.53333333
14568.0,26,16.30232558
2311.0,2,27.71428571
13269.0,11,20.11428571
13820.0,12,13.66666667
3600.0,1,17.76923077
11643.0,23,32.61904762
8018.0,44,8.196078431
14033.0,25,15.09090909
11666.0,43,16.67567568
14536.0,13,16.62790698
13333.0,2,18.61538462
15057.0,37,14.6
9930.0,22,21.64516129
13674.0,5,12.11864407
0.0,104,28.09090909
3450.0,10,13.12121212
15873.0,1,14.52
14388.0,20,12.55263158
3984.0,1,32.04761905
13712.0,9,10.15873016
12342.0,83,17.47222222
2590.0,32,19.25
7633.0,4,16.06818182
9190.0,91,13.90909091
10914.0,1,22.1875
5670.0,1,15.18421053
12336.0,95,16.94117647
0.0,6,4.872340426
15480.0,4,12.4
13600.0,2,12.09756098
12560.0,38,15.04347826
5056.0,116,7.181818182000001
8848.0,16,26.73076923
5190.0,221,10.75
10368.0,33,10.57142857
6567.0,9,17.4
13442.0,5,16.53488372
15286.0,114,18.09090909
13179.0,3,33.57142857
6242.0,1,14.56521739
9854.0,81,16.10526316
14169.0,16,18.83333333
13740.0,14,18.64864865
8448.0,11,12.65853659
14666.0,7,20.97058824
4498.0,11,15.9047619
15327.0,33,14.97727273
14610.0,21,17.87179487
15130.0,4,16.58536585
10814.0,10,15.04255319
13958.0,40,12.81132075
13683.0,37,17.72222222
10092.0,22,23.95652174
12684.0,13,21.54545455
5080.0,3,22.88888889
11187.0,5,21.0
15216.0,46,33.25
12782.0,25,14.97826087
13264.0,59,27.5
14880.0,3,11.34375
14728.0,6,12.78
10163.0,129,27.92857143
9070.0,5,35.0
13010.0,61,36.5
14798.0,128,11.52941176
14774.0,6,13.52941176
15528.0,56,18.47222222
15624.0,1,16.73684211
13017.0,62,18.26470588
11418.0,2,25.54545455
4510.0,5,18.35897436
11467.0,6,15.17948718
13248.0,68,13.32653061
12087.0,5,22.61290323
12026.0,64,15.38095238
10752.0,12,39.76470588
15453.0,58,46.35714286
7215.0,4,17.44
2707.0,1,12.87037037
10102.0,2,14.04
11700.0,304,28.0
4992.0,13,35.42105263
15462.0,23,12.11320755
7320.0,13,19.0
1040.0,4,11.21212121
2850.0,33,13.84
13033.0,9,18.86111111
12198.0,18,15.17021277
12779.0,25,16.31707317
12914.0,1,15.125
11275.0,21,18.08108108
7415.0,2,30.29166667
8254.0,14,15.08888889
10830.0,8,14.08695652
12084.0,1,16.76190476
8927.0,4,18.20512821
10340.0,106,16.72972973
14873.0,9,13.30612245
7843.0,80,24.96153846
14882.0,16,14.86666667
12083.0,4,26.11111111
12942.0,30,22.03333333
12733.0,12,27.47368421
13217.0,48,16.69230769
7200.0,11,15.0
7601.0,1,30.375
7786.0,6,17.27777778
15112.0,11,19.11111111
13748.0,29,17.84615385
9521.0,21,18.69444444
0.0,62,12.3255814
13274.0,12,20.2
8325.0,3,17.52631579
12050.0,27,30.46666667
15179.0,4,29.16666667
10547.0,4,14.93333333
8731.0,10,27.53846154
10629.0,13,23.0
15545.0,12,29.25
15699.0,1,19.56756757
10729.0,78,13.5
12918.0,2,10.09433962
15667.0,2,15.8
13288.0,42,15.56818182
4643.0,3,12.64516129
13843.0,7,24.03333333
10610.0,15,18.91428571
15437.0,10,15.88095238
12640.0,22,18.8
7283.0,8,12.85714286
13702.0,46,22.03333333
9872.0,11,25.54166667
12626.0,4,16.82051282
4828.0,7,35.35294118
2934.0,3,25.07142857
14508.0,1,14.21568627
11739.0,1,20.78125
9900.0,39,93.0
12134.0,15,12.52083333
3684.0,9,13.57692308
12282.0,1,16.58139535
7575.0,22,20.15151515
15223.0,6,9.777777778
7384.0,13,19.1875
1536.0,16,16.63333333
12064.0,1,19.80555556
15879.0,10,27.53846154
972.0,3,6.909090909
6577.0,2,9.481481481
12338.0,78,16.53846154
14191.0,2,27.92307692
2625.0,119,31.57894737
6819.0,2,18.0
8590.0,23,17.62962963
8835.0,6,12.82926829
5475.0,6,37.75
7785.0,9,29.78571429
11575.0,25,13.12
13922.0,5,15.42553191
8999.0,12,19.94444444
10170.0,16,12.72222222
9884.0,10,14.93939394
0.0,45,35.21052632
2450.0,77,77.5
15769.0,3,14.54
4364.0,17,11.05128205
13266.0,3,16.6744186
13826.0,23,13.24
6930.0,12,12.38888889
11817.0,15,11.51612903
15570.0,34,14.41666667
11748.0,15,12.05882353
5898.0,1,8.528571429
12098.0,9,13.97959184
14397.0,26,11.2
2446.0,31,19.12121212
0.0,66,13.44827586
9558.0,11,11.90740741
6683.0,3,30.25
8456.0,33,41.0
3961.0,63,21.79310345
9649.0,61,16.2962963
10075.0,1,12.77192982
3088.0,5,18.14285714
15251.0,5,11.74468085
3710.0,13,40.44444444
7127.0,13,13.22222222
14200.0,20,20.64705882
8525.0,134,51.6
15128.0,20,17.625
5037.0,3,11.43589744
10213.0,2,8.954545455
2650.0,2,21.70967742
15104.0,3,25.11538462
13748.0,7,24.72413793
9194.0,1,20.05555556
6862.0,7,22.125
5836.0,11,27.11764706
15666.0,12,13.70588235
11708.0,6,18.0
10574.0,32,18.16666667
12807.0,4,18.57894737
11030.0,19,20.94117647
10685.0,3,14.22916667
12210.0,5,28.30434783
11325.0,178,52.3
11950.0,15,63.375
11012.0,14,24.69230769
11970.0,8,21.28125
10869.0,35,19.96666667
8015.0,34,22.36
2860.0,7,19.40540541
8484.0,4,25.8
8295.0,114,23.38888889
12664.0,18,15.34883721
0.0,53,61.75
13214.0,25,22.70967742
12095.0,35,15.0
14848.0,58,34.36842105
3392.0,2,10.32075472
9647.0,4,19.05555556
0.0,4,10.05882353
14422.0,183,52.0
12095.0,5,19.28125
13823.0,37,26.48
14900.0,35,17.94736842
8730.0,98,33.30769231
11480.0,1,18.1
15564.0,81,18.72413793
4571.0,66,30.5
5280.0,8,30.625
7157.0,65,34.52631579
11106.0,61,32.65
10650.0,1,35.05263158
7686.0,5,23.18181818
14914.0,67,34.0
6300.0,111,66.75
1485.0,46,18.0
14053.0,33,27.92
12500.0,62,114.3333333
12278.0,12,23.0
15578.0,2,13.54716981
13074.0,12,15.97777778
12315.0,49,26.92
9698.0,9,14.93181818
15042.0,28,14.81818182
14600.0,11,23.53333333
12168.0,14,19.17142857
14066.0,44,17.58974359
4260.0,16,39.33333333
0.0,6,66.0
3970.0,2,11.06976744
0.0,2,14.78571429
10168.0,1,8.266666667
15766.0,65,13.06
11082.0,145,31.72222222
13595.0,3,20.82352941
9028.0,5,22.2173913
11062.0,21,14.51219512
15911.0,44,16.075
11044.0,47,28.66666667
11067.0,1,28.48
14029.0,47,30.1
8660.0,2,14.74285714
2896.0,10,17.875
6471.0,1,10.61403509
9490.0,5,20.57142857
6300.0,269,55.8
2630.0,11,9.268292683
1420.0,31,15.17777778
12024.0,31,22.0
10451.0,11,18.96666667
6026.0,13,31.9047619
8085.0,14,17.15151515
15713.0,13,17.55
9830.0,128,44.15384615
14297.0,1,16.58139535
1542.0,25,8.926829267999999
15735.0,86,40.07142857
15466.0,18,27.15384615
14763.0,8,18.39473684
14258.0,5,17.26190476
3570.0,10,14.57142857
7230.0,74,29.26666667
2650.0,78,49.33333333
13403.0,20,21.15151515
0.0,1,8.923076923
11311.0,2,8.745454545
6561.0,2,16.17777778
11459.0,19,33.3
7822.0,22,37.11764706
6345.0,8,14.14
8580.0,17,14.46938776
3904.0,2,14.95833333
14763.0,15,13.03773585
15383.0,16,20.55882353
9478.0,8,19.69444444
12876.0,1,11.40322581
4412.0,6,19.02631579
13952.0,8,14.65306122
15125.0,2,40.76470588
1180.0,22,36.18181818
10823.0,5,22.53333333
5924.0,35,15.59375
6280.0,8,17.17142857
15868.0,10,31.08695652
15375.0,39,15.20512821
3941.0,13,18.34210526
11243.0,49,20.5625
9681.0,6,16.5
10996.0,2,14.83333333
13735.0,1,15.68888889
10604.0,123,20.5625
15448.0,3,20.08571429
0.0,36,26.83333333
13850.0,4,15.9047619
1433.0,1,23.46428571
14114.0,85,20.5
9904.0,42,23.72413793
14243.0,3,16.47727273
13844.0,12,19.875
0.0,56,51.8
910.0,49,30.66666667
0.0,11,8.388888889
11106.0,71,15.97435897
11634.0,6,16.70731707
11200.0,119,36.64285714
8227.0,13,11.05263158
13925.0,7,32.5
9120.0,35,19.8125
13576.0,7,13.62222222
6345.0,16,29.66666667
6101.0,89,18.16129032
14214.0,72,11.69090909
15804.0,15,19.26666667
7145.0,6,21.75862069
6910.0,8,14.96296296
11130.0,93,44.14285714
8314.0,5,24.68965517
6807.0,21,29.36363636
8208.0,65,20.64516129
6468.0,4,12.71153846
0.0,19,6.06122449
4331.0,18,12.94
11392.0,17,19.20588235
11769.0,31,28.20833333
10500.0,157,87.5
14492.0,2,18.225
3115.0,12,18.92307692
12842.0,6,34.0
14631.0,371,53.66666667
10605.0,7,19.61764706
14883.0,67,31.25
14862.0,80,14.77272727
8265.0,75,18.16666667
9499.0,22,24.37931034
13934.0,13,32.14285714
6650.0,76,93.25
15578.0,20,27.0
13351.0,14,22.67741935
7700.0,115,146.25
15880.0,18,13.44230769
0.0,3,17.65
13186.0,17,23.3
13936.0,22,17.675
10079.0,4,17.5
7134.0,9,16.39285714
6400.0,217,137.33333330000002
12742.0,7,11.47272727
15130.0,8,20.42857143
8130.0,26,20.84375
5368.0,12,21.42424242
10680.0,2,23.95238095
14040.0,79,20.17241379
11622.0,17,18.29032258
14720.0,11,15.10638298
14696.0,10,15.92682927
9970.0,3,26.88888889
15110.0,44,18.76
13669.0,12,19.16666667
4528.0,18,16.81578947
13606.0,13,23.8
15513.0,50,21.25
10285.0,1,31.39130435
15914.0,32,13.38461538
12070.0,18,17.55263158
6360.0,19,22.125
6400.0,76,136.0
14009.0,55,22.96153846
14138.0,1,21.63636364
11980.0,6,16.63333333
0.0,84,13.31578947
3194.0,24,29.08695652
13116.0,218,80.4
1620.0,31,11.0
4758.0,12,17.64285714
14555.0,13,18.34210526
10161.0,75,56.8
12500.0,224,115.0
14418.0,2,15.45652174
14202.0,5,14.26
8613.0,11,13.92307692
6255.0,21,33.88888889
14969.0,61,46.92307692
10987.0,14,29.34782609
10141.0,4,14.575
1696.0,12,15.70833333
10170.0,31,16.60526316
10384.0,66,15.85
7330.0,2,20.13888889
5350.0,7,114.6666667
12620.0,271,26.94117647
0.0,11,8.4
3200.0,90,165.66666669999998
7035.0,4,16.38888889
8314.0,26,27.7826087
10896.0,60,32.5
10366.0,144,29.35
8929.0,6,12.31034483
12610.0,60,29.77272727
10820.0,61,32.6
5105.0,19,23.0
13770.0,10,26.125
13769.0,1,7.777777778
11312.0,4,15.62790698
10760.0,20,14.24390244
8343.0,18,15.41304348
15204.0,7,14.42857143
6529.0,7,17.51219512
10814.0,326,65.66666667
2410.0,7,20.94736842
10341.0,1,23.86206897
7359.0,71,19.22580645
10524.0,23,29.13043478
14850.0,19,24.03448276
13068.0,212,120.6666667
13942.0,34,16.41935484
12696.0,9,19.94117647
12744.0,77,14.76744186
15417.0,91,29.0
15823.0,5,19.62162162
13717.0,50,32.5
3019.0,10,14.7173913
10173.0,28,13.13888889
1844.0,73,13.80851064
5100.0,63,75.71428571
2450.0,1,19.6
7400.0,13,38.27777778
6361.0,31,20.48275862
13275.0,8,15.33333333
10996.0,6,18.57142857
1152.0,21,12.62162162
14611.0,42,28.08695652
11704.0,7,22.0625
12184.0,17,18.94594595
12069.0,14,21.48387097
8742.0,9,14.51111111
13948.0,7,14.97727273
6736.0,44,16.54285714
6400.0,199,140.0
10558.0,9,16.34090909
8381.0,109,41.33333333
12242.0,62,16.61538462
4950.0,67,21.84
14918.0,21,15.73333333
9921.0,12,35.11111111
13725.0,13,29.375
